parasite_guid,parasite_name,parasite_genus,parasite_species,date,year,host_guid,host_taxon,host_collection,host_group,host_sex,host_age,location_in_host,parasite_life_stage,parasite_sex,individual_count,experimental,parasite_url,host_url,latitude,longitude,mappable
MSB:Para:43049,Ixodida,,,8 August 2016,2016.0,MSB:Mamm:293654,Ochotona dauurica,MSB:Mamm,Mammal,male,,body surface,,,1,,https://arctos.database.museum/guid/MSB:Para:43049,https://arctos.database.museum/guid/MSB:Mamm:293654,48.95936304,110.622645,True
MSB:Para:4305,Plagiorchis,Plagiorchis,,1952 Mar,1952.0,MSB:Host:4834,Muskrat,MSB:Host,Host collection,female,,,,,,,https://arctos.database.museum/guid/MSB:Para:4305,https://arctos.database.museum/guid/MSB:Host:4834,68.12694,-145.53778,True
MSB:Para:43050,Ixodida,,,5 August 2016,2016.0,MSB:Mamm:293603,Microtus mongolicus,MSB:Mamm,Mammal,female,,body surface,larva,,2,,https://arctos.database.museum/guid/MSB:Para:43050,https://arctos.database.museum/guid/MSB:Mamm:293603,48.69732002,110.311112,True
MSB:Para:43051,Acari,,,5 August 2016,2016.0,MSB:Mamm:293606,Microtus mongolicus,MSB:Mamm,Mammal,female,,body surface,,,1,,https://arctos.database.museum/guid/MSB:Para:43051,https://arctos.database.museum/guid/MSB:Mamm:293606,48.70127401,110.30964,True
MSB:Para:43052,Ixodida,,,5 August 2016,2016.0,MSB:Mamm:293607,Microtus mongolicus,MSB:Mamm,Mammal,male,,body surface,,,1,,https://arctos.database.museum/guid/MSB:Para:43052,https://arctos.database.museum/guid/MSB:Mamm:293607,48.69856196,110.31239,True
MSB:Para:43053,Acari,,,5 August 2016,2016.0,MSB:Mamm:293611,Microtus maximowiczii,MSB:Mamm,Mammal,male,,body surface,,,2,,https://arctos.database.museum/guid/MSB:Para:43053,https://arctos.database.museum/guid/MSB:Mamm:293611,48.698251,110.313586,True
MSB:Para:43054,Siphonaptera,,,9 August 2016,2016.0,MSB:Mamm:293661,Sorex caecutiens,MSB:Mamm,Mammal,female,,body surface,,,2,,https://arctos.database.museum/guid/MSB:Para:43054,https://arctos.database.museum/guid/MSB:Mamm:293661,48.96566698,110.619939,True
MSB:Para:43055,Ixodida,,,9 August 2016,2016.0,MSB:Mamm:293663,Ochotona dauurica,MSB:Mamm,Mammal,male,,body surface,,,8,,https://arctos.database.museum/guid/MSB:Para:43055,https://arctos.database.museum/guid/MSB:Mamm:293663,48.95971801,110.623992,True
MSB:Para:43056,Ixodida,,,5 August 2016,2016.0,MSB:Mamm:293615,Myodes rufocanus,MSB:Mamm,Mammal,female,,body surface,,,2,,https://arctos.database.museum/guid/MSB:Para:43056,https://arctos.database.museum/guid/MSB:Mamm:293615,48.69734399,110.311016,True
MSB:Para:43057,Siphonaptera,,,9 August 2016,2016.0,MSB:Mamm:293665,Ochotona dauurica,MSB:Mamm,Mammal,female,,body surface,,,1,,https://arctos.database.museum/guid/MSB:Para:43057,https://arctos.database.museum/guid/MSB:Mamm:293665,48.95903598,110.625223,True
MSB:Para:43058,Acari,,,5 August 2016,2016.0,MSB:Mamm:293616,Microtus maximowiczii,MSB:Mamm,Mammal,male,,body surface,,,22,,https://arctos.database.museum/guid/MSB:Para:43058,https://arctos.database.museum/guid/MSB:Mamm:293616,48.69965999,110.312171,True
MSB:Para:43059,Acari,,,9 August 2016,2016.0,MSB:Mamm:293665,Ochotona dauurica,MSB:Mamm,Mammal,female,,body surface,,,2,,https://arctos.database.museum/guid/MSB:Para:43059,https://arctos.database.museum/guid/MSB:Mamm:293665,48.95903598,110.625223,True
MSB:Para:4306,Quinqueserialis,Quinqueserialis,,1952 Mar,1952.0,MSB:Host:4834,Muskrat,MSB:Host,Host collection,female,,,,,,,https://arctos.database.museum/guid/MSB:Para:4306,https://arctos.database.museum/guid/MSB:Host:4834,68.12694,-145.53778,True
MSB:Para:43060,Siphonaptera,,,6 August 2016,2016.0,MSB:Mamm:293631,Microtus maximowiczii,MSB:Mamm,Mammal,female,,body surface,,,4,,https://arctos.database.museum/guid/MSB:Para:43060,https://arctos.database.museum/guid/MSB:Mamm:293631,48.70083103,110.312434,True
MSB:Para:43061,Acari,,,7 August 2016,2016.0,MSB:Mamm:293576,Microtus mongolicus,MSB:Mamm,Mammal,male,,body surface,,,5,,https://arctos.database.museum/guid/MSB:Para:43061,https://arctos.database.museum/guid/MSB:Mamm:293576,48.70105198,110.30877,True
MSB:Para:43062,Siphonaptera,,,9 August 2016,2016.0,MSB:Mamm:293669,Ochotona dauurica,MSB:Mamm,Mammal,female,,body surface,,,2,,https://arctos.database.museum/guid/MSB:Para:43062,https://arctos.database.museum/guid/MSB:Mamm:293669,48.95903103,110.624008,True
MSB:Para:43063,Siphonaptera,,,7 August 2016,2016.0,MSB:Mamm:293709,Microtus mongolicus,MSB:Mamm,Mammal,female,,body surface,,,1,,https://arctos.database.museum/guid/MSB:Para:43063,https://arctos.database.museum/guid/MSB:Mamm:293709,48.69849097,110.312176,True
MSB:Para:43064,Siphonaptera,,,11 August 2016,2016.0,MSB:Mamm:293844,Apodemus peninsulae,MSB:Mamm,Mammal,male,,body surface,,,6,,https://arctos.database.museum/guid/MSB:Para:43064,https://arctos.database.museum/guid/MSB:Mamm:293844,49.11397998,111.886108,True
MSB:Para:43065,Acari,,,7 August 2016,2016.0,MSB:Mamm:293736,Microtus mongolicus,MSB:Mamm,Mammal,female,,body surface,,,4,,https://arctos.database.museum/guid/MSB:Para:43065,https://arctos.database.museum/guid/MSB:Mamm:293736,48.69837698,110.313452,True
MSB:Para:43066,Acari,,,9 August 2016,2016.0,MSB:Mamm:293668,Microtus maximowiczii,MSB:Mamm,Mammal,female,,body surface,,,6,,https://arctos.database.museum/guid/MSB:Para:43066,https://arctos.database.museum/guid/MSB:Mamm:293668,48.96048596,110.621598,True
MSB:Para:43067,Acari,,,9 August 2016,2016.0,MSB:Mamm:293667,Microtus mongolicus,MSB:Mamm,Mammal,male,,body surface,,,1,,https://arctos.database.museum/guid/MSB:Para:43067,https://arctos.database.museum/guid/MSB:Mamm:293667,48.96556397,110.620229,True
MSB:Para:43068,Ixodida,,,9 August 2016,2016.0,MSB:Mamm:293669,Ochotona dauurica,MSB:Mamm,Mammal,female,,body surface,,,6,,https://arctos.database.museum/guid/MSB:Para:43068,https://arctos.database.museum/guid/MSB:Mamm:293669,48.95903103,110.624008,True
MSB:Para:43069,Ixodida,,,9 August 2016,2016.0,MSB:Mamm:293670,Ochotona dauurica,MSB:Mamm,Mammal,male,,body surface,,,2,,https://arctos.database.museum/guid/MSB:Para:43069,https://arctos.database.museum/guid/MSB:Mamm:293670,48.95905601,110.62383,True
MSB:Para:4307,Cestoda,,,Mar 22 1952,1952.0,MSB:Host:4836,W. Ptarmigan,MSB:Host,Host collection,female,,,,,,,https://arctos.database.museum/guid/MSB:Para:4307,https://arctos.database.museum/guid/MSB:Host:4836,68.12694,-145.53778,True
MSB:Para:43070,Siphonaptera,,,9 August 2016,2016.0,MSB:Mamm:293670,Ochotona dauurica,MSB:Mamm,Mammal,male,,body surface,,,2,,https://arctos.database.museum/guid/MSB:Para:43070,https://arctos.database.museum/guid/MSB:Mamm:293670,48.95905601,110.62383,True
MSB:Para:43071,Acari,,,8 August 2016,2016.0,MSB:Mamm:293750,Cricetulus barabensis,MSB:Mamm,Mammal,female,,body surface,,,2,,https://arctos.database.museum/guid/MSB:Para:43071,https://arctos.database.museum/guid/MSB:Mamm:293750,48.77235398,110.663104,True
MSB:Para:43072,Ixodida,,,9 August 2016,2016.0,MSB:Mamm:293671,Microtus mongolicus,MSB:Mamm,Mammal,female,,body surface,,,3,,https://arctos.database.museum/guid/MSB:Para:43072,https://arctos.database.museum/guid/MSB:Mamm:293671,48.961255,110.625093,True
MSB:Para:43073,Acari,,,9 August 2016,2016.0,MSB:Mamm:293671,Microtus mongolicus,MSB:Mamm,Mammal,female,,body surface,,,5,,https://arctos.database.museum/guid/MSB:Para:43073,https://arctos.database.museum/guid/MSB:Mamm:293671,48.961255,110.625093,True
MSB:Para:43074,Ixodida,,,9 August 2016,2016.0,MSB:Mamm:293673,Tamias sibiricus,MSB:Mamm,Mammal,female,,body surface,,,2,,https://arctos.database.museum/guid/MSB:Para:43074,https://arctos.database.museum/guid/MSB:Mamm:293673,48.96346204,110.629547,True
MSB:Para:43075,Acari,,,11 August 2016,2016.0,MSB:Mamm:293846,Apodemus peninsulae,MSB:Mamm,Mammal,female,,body surface,,,1,,https://arctos.database.museum/guid/MSB:Para:43075,https://arctos.database.museum/guid/MSB:Mamm:293846,49.12059003,111.885471,True
MSB:Para:43076,Acari,,,9 August 2016,2016.0,MSB:Mamm:293674,Apodemus peninsulae,MSB:Mamm,Mammal,male,,body surface,,,3,,https://arctos.database.museum/guid/MSB:Para:43076,https://arctos.database.museum/guid/MSB:Mamm:293674,48.96709702,110.631538,True
MSB:Para:43077,Ixodida,,,9 August 2016,2016.0,MSB:Mamm:293677,Microtus mongolicus,MSB:Mamm,Mammal,female,,body surface,,,4,,https://arctos.database.museum/guid/MSB:Para:43077,https://arctos.database.museum/guid/MSB:Mamm:293677,48.96094898,110.624509,True
MSB:Para:43078,Acari,,,11 August 2016,2016.0,MSB:Mamm:293848,Apodemus peninsulae,MSB:Mamm,Mammal,female,,body surface,,,20,,https://arctos.database.museum/guid/MSB:Para:43078,https://arctos.database.museum/guid/MSB:Mamm:293848,49.12066204,111.882639,True
MSB:Para:43079,Siphonaptera,,,9 August 2016,2016.0,MSB:Mamm:293676,Apodemus peninsulae,MSB:Mamm,Mammal,female,,body surface,,,4,,https://arctos.database.museum/guid/MSB:Para:43079,https://arctos.database.museum/guid/MSB:Mamm:293676,48.96705503,110.631429,True
MSB:Para:4308,Siphonaptera,,,5 Dec '52,,MSB:Host:3123,Rat,MSB:Host,Host collection,female,,,,,,,https://arctos.database.museum/guid/MSB:Para:4308,https://arctos.database.museum/guid/MSB:Host:3123,,,False
MSB:Para:43080,Siphonaptera,,,9 August 2016,2016.0,MSB:Mamm:293680,Microtus oeconomus,MSB:Mamm,Mammal,female,,body surface,,,1,,https://arctos.database.museum/guid/MSB:Para:43080,https://arctos.database.museum/guid/MSB:Mamm:293680,48.96145399,110.620909,True
MSB:Para:43081,Acari,,,9 August 2016,2016.0,MSB:Mamm:293680,Microtus oeconomus,MSB:Mamm,Mammal,female,,body surface,,,5,,https://arctos.database.museum/guid/MSB:Para:43081,https://arctos.database.museum/guid/MSB:Mamm:293680,48.96145399,110.620909,True
MSB:Para:43082,Acari,,,9 August 2016,2016.0,MSB:Mamm:293683,Microtus gregalis,MSB:Mamm,Mammal,male,,body surface,,,57,,https://arctos.database.museum/guid/MSB:Para:43082,https://arctos.database.museum/guid/MSB:Mamm:293683,48.95909004,110.622999,True
MSB:Para:43083,Acari,,,9 August 2016,2016.0,MSB:Mamm:293684,Microtus maximowiczii,MSB:Mamm,Mammal,male,,body surface,,,11,,https://arctos.database.museum/guid/MSB:Para:43083,https://arctos.database.museum/guid/MSB:Mamm:293684,48.96163202,110.620785,True
MSB:Para:43084,Acari,,,9 August 2016,2016.0,MSB:Mamm:293688,Microtus mongolicus,MSB:Mamm,Mammal,male,,body surface,,,7,,https://arctos.database.museum/guid/MSB:Para:43084,https://arctos.database.museum/guid/MSB:Mamm:293688,48.96114101,110.625324,True
MSB:Para:43085,Acari,,,11 August 2016,2016.0,MSB:Mamm:293850,Apodemus peninsulae,MSB:Mamm,Mammal,female,,body surface,,,8,,https://arctos.database.museum/guid/MSB:Para:43085,https://arctos.database.museum/guid/MSB:Mamm:293850,49.12078902,111.882908,True
MSB:Para:43086,Acari,,,11 August 2016,2016.0,MSB:Mamm:293851,Apodemus peninsulae,MSB:Mamm,Mammal,female,,body surface,,,1,,https://arctos.database.museum/guid/MSB:Para:43086,https://arctos.database.museum/guid/MSB:Mamm:293851,49.11420596,111.882892,True
MSB:Para:43087,Acari,,,11 August 2016,2016.0,MSB:Mamm:293853,Apodemus peninsulae,MSB:Mamm,Mammal,male,,body surface,,,5,,https://arctos.database.museum/guid/MSB:Para:43087,https://arctos.database.museum/guid/MSB:Mamm:293853,49.11449798,111.882588,True
MSB:Para:43088,Acari,,,9 August 2016,2016.0,MSB:Mamm:293692,Apodemus peninsulae,MSB:Mamm,Mammal,male,,body surface,,,2,,https://arctos.database.museum/guid/MSB:Para:43088,https://arctos.database.museum/guid/MSB:Mamm:293692,48.96705402,110.63143,True
MSB:Para:43089,Ixodida,,,9 August 2016,2016.0,MSB:Mamm:293691,Tamias sibiricus,MSB:Mamm,Mammal,female,,body surface,,,2,,https://arctos.database.museum/guid/MSB:Para:43089,https://arctos.database.museum/guid/MSB:Mamm:293691,48.96682897,110.630485,True
MSB:Para:4309,Oxyuridae,,,8 Dec '52,,MSB:Host:3126,Microtus oeconomus,MSB:Host,Host collection,male,,,,,,,https://arctos.database.museum/guid/MSB:Para:4309,https://arctos.database.museum/guid/MSB:Host:3126,,,False
MSB:Para:43090,Ixodida,,,9 August 2016,2016.0,MSB:Mamm:293693,Apodemus peninsulae,MSB:Mamm,Mammal,female,,body surface,,,1,,https://arctos.database.museum/guid/MSB:Para:43090,https://arctos.database.museum/guid/MSB:Mamm:293693,48.96593898,110.63061,True
MSB:Para:43091,Ixodida,,,10 August 2016,2016.0,MSB:Mamm:293842,Apodemus peninsulae,MSB:Mamm,Mammal,female,,body surface,,,1,,https://arctos.database.museum/guid/MSB:Para:43091,https://arctos.database.museum/guid/MSB:Mamm:293842,49.17572804,111.382657,True
MSB:Para:43092,Phthiraptera,,,10 August 2016,2016.0,MSB:Mamm:293842,Apodemus peninsulae,MSB:Mamm,Mammal,female,,body surface,,,2,,https://arctos.database.museum/guid/MSB:Para:43092,https://arctos.database.museum/guid/MSB:Mamm:293842,49.17572804,111.382657,True
MSB:Para:43093,Acari,,,11 August 2016,2016.0,MSB:Mamm:293854,Apodemus peninsulae,MSB:Mamm,Mammal,female,,body surface,,,1,,https://arctos.database.museum/guid/MSB:Para:43093,https://arctos.database.museum/guid/MSB:Mamm:293854,49.11936401,111.876459,True
MSB:Para:43094,Ixodida,,,11 August 2016,2016.0,MSB:Mamm:293856,Apodemus peninsulae,MSB:Mamm,Mammal,male,,body surface,larva,,5,,https://arctos.database.museum/guid/MSB:Para:43094,https://arctos.database.museum/guid/MSB:Mamm:293856,49.12004001,111.875411,True
MSB:Para:43095,Acari,,,15 August 2016,2016.0,MSB:Mamm:293875,Apodemus agrarius,MSB:Mamm,Mammal,male,,body surface,,,2,,https://arctos.database.museum/guid/MSB:Para:43095,https://arctos.database.museum/guid/MSB:Mamm:293875,47.008333,119.379584,True
MSB:Para:43096,Phthiraptera,,,15 August 2016,2016.0,MSB:Mamm:293879,Apodemus peninsulae,MSB:Mamm,Mammal,female,,body surface,,,1,,https://arctos.database.museum/guid/MSB:Para:43096,https://arctos.database.museum/guid/MSB:Mamm:293879,47.00601197,119.373816,True
MSB:Para:43097,Acari,,,15 August 2016,2016.0,MSB:Mamm:293880,Cricetulus barabensis,MSB:Mamm,Mammal,female,,body surface,,,10,,https://arctos.database.museum/guid/MSB:Para:43097,https://arctos.database.museum/guid/MSB:Mamm:293880,47.00793796,119.377683,True
MSB:Para:43098,Acari,,,15 August 2016,2016.0,MSB:Mamm:293882,Apodemus agrarius,MSB:Mamm,Mammal,female,,body surface,,,2,,https://arctos.database.museum/guid/MSB:Para:43098,https://arctos.database.museum/guid/MSB:Mamm:293882,47.00821197,119.379532,True
MSB:Para:43099,Acari,,,15 August 2016,2016.0,MSB:Mamm:293883,Rattus norvegicus,MSB:Mamm,Mammal,male,,body surface,,,1,,https://arctos.database.museum/guid/MSB:Para:43099,https://arctos.database.museum/guid/MSB:Mamm:293883,47.00793997,119.37924,True
MSB:Para:431,Syphacia,Syphacia,,10-Oct-50,,MSB:Host:174,,MSB:Host,Host collection,,,,,,,,https://arctos.database.museum/guid/MSB:Para:431,https://arctos.database.museum/guid/MSB:Host:174,,,False
MSB:Para:4310,Cestoda,,,9 Dec '52,,MSB:Host:3127,Rat (live),MSB:Host,Host collection,male,,,,,,,https://arctos.database.museum/guid/MSB:Para:4310,https://arctos.database.museum/guid/MSB:Host:3127,,,False
MSB:Para:43100,Acari,,,15 August 2016,2016.0,MSB:Mamm:293884,Microtus,MSB:Mamm,Mammal,female,,body surface,,,1,,https://arctos.database.museum/guid/MSB:Para:43100,https://arctos.database.museum/guid/MSB:Mamm:293884,46.99857504,119.373541,True
MSB:Para:43101,Acari,,,15 August 2016,2016.0,MSB:Mamm:293885,Apodemus peninsulae,MSB:Mamm,Mammal,male,,body surface,,,13,,https://arctos.database.museum/guid/MSB:Para:43101,https://arctos.database.museum/guid/MSB:Mamm:293885,47.00776102,119.378858,True
MSB:Para:43102,Acari,,,15 August 2016,2016.0,MSB:Mamm:293886,Apodemus agrarius,MSB:Mamm,Mammal,female,,body surface,,,4,,https://arctos.database.museum/guid/MSB:Para:43102,https://arctos.database.museum/guid/MSB:Mamm:293886,47.00795498,119.379311,True
MSB:Para:43103,Ixodida,,,24 July 2016,2016.0,MSB:Mamm:293365,Cricetulu,MSB:Mamm,Mammal,female,,body surface,larva,,5,,https://arctos.database.museum/guid/MSB:Para:43103,https://arctos.database.museum/guid/MSB:Mamm:293365,49.49296698,104.063724,True
MSB:Para:43104,Acari,,,16 August 2016,2016.0,MSB:Mamm:294262,Apodemus peninsulae,MSB:Mamm,Mammal,male,,body surface,,,7,,https://arctos.database.museum/guid/MSB:Para:43104,https://arctos.database.museum/guid/MSB:Mamm:294262,47.00366998,119.370271,True
MSB:Para:43105,Siphonaptera,,,24 July 2016,2016.0,MSB:Mamm:293360,Cricetulus,MSB:Mamm,Mammal,male,,body surface,,,2,,https://arctos.database.museum/guid/MSB:Para:43105,https://arctos.database.museum/guid/MSB:Mamm:293360,49.49104803,104.056653,True
MSB:Para:43106,Acari,,,7 August 2016,2016.0,MSB:Mamm:293699,Microtus mongolicus,MSB:Mamm,Mammal,male,,body surface,,,4,,https://arctos.database.museum/guid/MSB:Para:43106,https://arctos.database.museum/guid/MSB:Mamm:293699,48.70040397,110.309237,True
MSB:Para:43107,Acari,,,7 August 2016,2016.0,MSB:Mamm:293703,Microtus mongolicus,MSB:Mamm,Mammal,male,,body surface,,,1,,https://arctos.database.museum/guid/MSB:Para:43107,https://arctos.database.museum/guid/MSB:Mamm:293703,48.70094896,110.308743,True
MSB:Para:43108,Ixodida,,,8 August 2016,2016.0,MSB:Mamm:293655,Ochotona dauurica,MSB:Mamm,Mammal,male,,body surface,larva,,13,,https://arctos.database.museum/guid/MSB:Para:43108,https://arctos.database.museum/guid/MSB:Mamm:293655,48.95903296,110.624023,True
MSB:Para:43109,Acari,,,17 August 2016,2016.0,MSB:Mamm:294142,Apodemus agrarius,MSB:Mamm,Mammal,male,,body surface,,,9,,https://arctos.database.museum/guid/MSB:Para:43109,https://arctos.database.museum/guid/MSB:Mamm:294142,47.00312499,119.378113,True
MSB:Para:4311,Cestoda,,,9 Dec '52,,MSB:Host:3128,Rat (live),MSB:Host,Host collection,male,,,,,,,https://arctos.database.museum/guid/MSB:Para:4311,https://arctos.database.museum/guid/MSB:Host:3128,,,False
MSB:Para:43110,Acari,,,17 August 2016,2016.0,MSB:Mamm:294141,Apodemus peninsulae,MSB:Mamm,Mammal,male,,body surface,,,4,,https://arctos.database.museum/guid/MSB:Para:43110,https://arctos.database.museum/guid/MSB:Mamm:294141,47.007513,119.378749,True
MSB:Para:43111,Acari,,,7 August 2016,2016.0,MSB:Mamm:293739,Myotis nattereri,MSB:Mamm,Mammal,male,,body surface,,,23,,https://arctos.database.museum/guid/MSB:Para:43111,https://arctos.database.museum/guid/MSB:Mamm:293739,48.698165,110.314028,True
MSB:Para:43112,Acari,,,7 August 2016,2016.0,MSB:Mamm:293742,Myotis nattereri,MSB:Mamm,Mammal,female,,body surface,,,26,,https://arctos.database.museum/guid/MSB:Para:43112,https://arctos.database.museum/guid/MSB:Mamm:293742,48.698165,110.314028,True
MSB:Para:43113,Siphonaptera,,,7 August 2016,2016.0,MSB:Mamm:293744,Microtus maximowiczii,MSB:Mamm,Mammal,female,,body surface,,,1,,https://arctos.database.museum/guid/MSB:Para:43113,https://arctos.database.museum/guid/MSB:Mamm:293744,48.70228303,110.310867,True
MSB:Para:43114,Ixodida,,,7 August 2016,2016.0,MSB:Mamm:293746,Apodemus peninsulae,MSB:Mamm,Mammal,male,,body surface,,,4,,https://arctos.database.museum/guid/MSB:Para:43114,https://arctos.database.museum/guid/MSB:Mamm:293746,48.69732697,110.31267,True
MSB:Para:43115,Acari,,,7 August 2016,2016.0,MSB:Mamm:293746,Apodemus peninsulae,MSB:Mamm,Mammal,male,,body surface,,,1,,https://arctos.database.museum/guid/MSB:Para:43115,https://arctos.database.museum/guid/MSB:Mamm:293746,48.69732697,110.31267,True
MSB:Para:43116,Ixodida,,,5 August 2016,2016.0,MSB:Mamm:293582,Microtus mongolicus cf.,MSB:Mamm,Mammal,female,,body surface,,,3,,https://arctos.database.museum/guid/MSB:Para:43116,https://arctos.database.museum/guid/MSB:Mamm:293582,48.69782603,110.312029,True
MSB:Para:43117,Acari,,,5 August 2016,2016.0,MSB:Mamm:293583,Microtus oeconomus cf.,MSB:Mamm,Mammal,female,,body surface,,,1,,https://arctos.database.museum/guid/MSB:Para:43117,https://arctos.database.museum/guid/MSB:Mamm:293583,48.69745798,110.310986,True
MSB:Para:43118,Siphonaptera,,,24 July 2016,2016.0,MSB:Mamm:293363,Cricetulus,MSB:Mamm,Mammal,male,,body surface,,,5,,https://arctos.database.museum/guid/MSB:Para:43118,https://arctos.database.museum/guid/MSB:Mamm:293363,49.49366704,104.064798,True
MSB:Para:43119,Ixodida,,,8 August 2016,2016.0,MSB:Mamm:293752,Microtus gregalis,MSB:Mamm,Mammal,male,,body surface,,,1,,https://arctos.database.museum/guid/MSB:Para:43119,https://arctos.database.museum/guid/MSB:Mamm:293752,48.77429497,110.669952,True
MSB:Para:4312,Cestoda,,,9 Dec '52,,MSB:Host:3129,Rat,MSB:Host,Host collection,female,,,,,,,https://arctos.database.museum/guid/MSB:Para:4312,https://arctos.database.museum/guid/MSB:Host:3129,,,False
MSB:Para:43120,Ixodida,,,8 August 2016,2016.0,MSB:Mamm:293754,Microtus mongolicus,MSB:Mamm,Mammal,male,,body surface,,,1,,https://arctos.database.museum/guid/MSB:Para:43120,https://arctos.database.museum/guid/MSB:Mamm:293754,48.776801,110.66242,True
MSB:Para:43121,Acari,,,8 August 2016,2016.0,MSB:Mamm:293754,Microtus mongolicus,MSB:Mamm,Mammal,male,,body surface,,,50,,https://arctos.database.museum/guid/MSB:Para:43121,https://arctos.database.museum/guid/MSB:Mamm:293754,48.776801,110.66242,True
MSB:Para:43122,Acari,,,8 August 2016,2016.0,MSB:Mamm:293755,Microtus maximowiczii,MSB:Mamm,Mammal,female,,body surface,,,242,,https://arctos.database.museum/guid/MSB:Para:43122,https://arctos.database.museum/guid/MSB:Mamm:293755,48.77508203,110.664344,True
