host_guid,host_species,host_genus,part_name,part_id,part_remark,preservation,condition,part_count,parsed_flea_count,parsed_mite_count,parsed_tick_count,parsed_louse_count,parsed_nematode_count,parsed_cestode_count,parsed_trematode_count
KSB:Mamm:1806,Peromyscus leucopus,Peromyscus,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:1806/PID32917609,2 ticks,ethanol 95%,unknown,1,,,2.0,,,,
KSB:Mamm:1807,Peromyscus leucopus,Peromyscus,nematode,https://arctos.database.museum/guid/KSB:Mamm:1807/PID32917618,3 nematodes found in small intestine,ethanol 80%,unknown,1,,,,,3.0,,
KSB:Mamm:1808,Peromyscus leucopus,Peromyscus,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:1808/PID32917627,"1 flea, 2 ticks",ethanol 95%,unknown,1,1.0,,2.0,,,,
KSB:Mamm:1809,Peromyscus leucopus,Peromyscus,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:1809/PID32917636,1 tick,ethanol 95%,unknown,1,,,1.0,,,,
KSB:Mamm:1811,Neotoma floridana,Neotoma,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:1811/PID32917653,1 flea,ethanol 95%,unknown,1,1.0,,,,,,
KSB:Mamm:1811,Neotoma floridana,Neotoma,cestode,https://arctos.database.museum/guid/KSB:Mamm:1811/PID32917654,1 cestode found in small intestine,ethanol 80%,unknown,1,,,,,,1.0,
KSB:Mamm:1812,Peromyscus leucopus,Peromyscus,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:1812/PID32917663,"2 fleas, 1 tick",ethanol 95%,unknown,1,2.0,,1.0,,,,
KSB:Mamm:1814,Peromyscus leucopus,Peromyscus,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:1814/PID32917681,2 ticks,ethanol 95%,unknown,1,,,2.0,,,,
KSB:Mamm:1815,Peromyscus leucopus,Peromyscus,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:1815/PID32917690,1 tick,ethanol 95%,unknown,1,,,1.0,,,,
KSB:Mamm:1816,Peromyscus leucopus,Peromyscus,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:1816/PID32917699,"1 flea, 2 ticks",ethanol 95%,unknown,1,1.0,,2.0,,,,
KSB:Mamm:1817,Peromyscus leucopus,Peromyscus,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:1817/PID32917708,2 ticks,ethanol 95%,unknown,1,,,2.0,,,,
KSB:Mamm:1818,Neotoma floridana,Neotoma,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:1818/PID32917717,"flea, 1 tick",ethanol 95%,unknown,1,,,1.0,,,,
KSB:Mamm:1820,Peromyscus leucopus,Peromyscus,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:1820/PID32917734,2 fleas,ethanol 95%,unknown,1,2.0,,,,,,
KSB:Mamm:1821,Peromyscus leucopus,Peromyscus,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:1821/PID32917743,1 tick,ethanol 95%,unknown,1,,,1.0,,,,
KSB:Mamm:1822,Peromyscus leucopus,Peromyscus,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:1822/PID32917752,2 ticks,ethanol 95%,unknown,1,,,2.0,,,,
KSB:Mamm:1823,Peromyscus maniculatus,Peromyscus,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:1823/PID32917761,tick,ethanol 95%,unknown,1,,,,,,,
KSB:Mamm:1824,Peromyscus maniculatus,Peromyscus,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:1824/PID32917770,1 tick,ethanol 95%,unknown,1,,,1.0,,,,
KSB:Mamm:1825,Peromyscus maniculatus,Peromyscus,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:1825/PID32917779,1 tick,ethanol 95%,unknown,1,,,1.0,,,,
KSB:Mamm:1826,Sigmodon hispidus,Sigmodon,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:1826/PID32917788,"1 flea, 2 tick",ethanol 95%,unknown,1,1.0,,2.0,,,,
KSB:Mamm:1826,Sigmodon hispidus,Sigmodon,cestode,https://arctos.database.museum/guid/KSB:Mamm:1826/PID32917789,many cestodes,ethanol 80%,unknown,1,,,,,,,
KSB:Mamm:1826,Sigmodon hispidus,Sigmodon,cestode,https://arctos.database.museum/guid/KSB:Mamm:1826/PID32917790,1 cestode,ethanol 80%,unknown,1,,,,,,1.0,
KSB:Mamm:1826,Sigmodon hispidus,Sigmodon,trematode,https://arctos.database.museum/guid/KSB:Mamm:1826/PID32917791,,ethanol 80%,unknown,1,,,,,,,
KSB:Mamm:1827,Neotoma floridana,Neotoma,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:1827/PID32917803,"3 flea, mange",ethanol 95%,unknown,1,3.0,,,,,,
KSB:Mamm:1827,Neotoma floridana,Neotoma,cestode,https://arctos.database.museum/guid/KSB:Mamm:1827/PID32917804,1 cestode found in small intestine,ethanol 80%,unknown,1,,,,,,1.0,
KSB:Mamm:1828,Sigmodon hispidus,Sigmodon,cestode,https://arctos.database.museum/guid/KSB:Mamm:1828/PID32917814,1 cestode,ethanol 80%,unknown,1,,,,,,1.0,
KSB:Mamm:1829,Peromyscus leucopus,Peromyscus,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:1829/PID32917823,"1 flea, 1 tick",ethanol 95%,unknown,1,1.0,,1.0,,,,
KSB:Mamm:1830,Neotoma floridana,Neotoma,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:1830/PID32917832,"2 mites, 1 tick",ethanol 95%,unknown,1,,2.0,1.0,,,,
KSB:Mamm:1831,Neotoma floridana,Neotoma,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:1831/PID32917841,"2 fleas, mange",ethanol 95%,unknown,1,2.0,,,,,,
KSB:Mamm:1832,Peromyscus maniculatus,Peromyscus,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:1832/PID32917851,3 ticks,ethanol 95%,unknown,1,,,3.0,,,,
KSB:Mamm:1833,Peromyscus leucopus,Peromyscus,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:1833/PID32917861,tick,ethanol 95%,unknown,1,,,,,,,
KSB:Mamm:1834,Peromyscus leucopus,Peromyscus,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:1834/PID32917870,2 ticks,ethanol 95%,unknown,1,,,2.0,,,,
KSB:Mamm:1835,Sigmodon hispidus,Sigmodon,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:1835/PID32917883,1 flea,ethanol 95%,unknown,1,1.0,,,,,,
KSB:Mamm:1835,Sigmodon hispidus,Sigmodon,cestode,https://arctos.database.museum/guid/KSB:Mamm:1835/PID32917884,2 cestodes found in small intestine,ethanol 80%,unknown,1,,,,,,2.0,
KSB:Mamm:1836,Peromyscus leucopus,Peromyscus,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:1836/PID32917894,"1 flea, 1 tick",ethanol 95%,unknown,1,1.0,,1.0,,,,
KSB:Mamm:1837,Sigmodon hispidus,Sigmodon,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:1837/PID32917903,"1 flea, 5 mites",ethanol 95%,unknown,1,1.0,5.0,,,,,
KSB:Mamm:1837,Sigmodon hispidus,Sigmodon,cestode,https://arctos.database.museum/guid/KSB:Mamm:1837/PID32917904,3 cestodes found in small intestine,ethanol 80%,unknown,1,,,,,,3.0,
KSB:Mamm:1838,Sigmodon hispidus,Sigmodon,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:1838/PID32917914,"2 fleas, 2 mites, 1 tick",ethanol 95%,unknown,1,2.0,2.0,1.0,,,,
KSB:Mamm:1838,Sigmodon hispidus,Sigmodon,cestode,https://arctos.database.museum/guid/KSB:Mamm:1838/PID32917915,7 cestodes found in small intestine,ethanol 80%,unknown,1,,,,,,7.0,
KSB:Mamm:1839,Sigmodon hispidus,Sigmodon,cestode,https://arctos.database.museum/guid/KSB:Mamm:1839/PID32917925,cestode found in small intestine,ethanol 80%,unknown,1,,,,,,,
KSB:Mamm:1840,Sigmodon hispidus,Sigmodon,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:1840/PID32917935,"1 flea, 1 mite",ethanol 95%,unknown,1,1.0,1.0,,,,,
KSB:Mamm:1840,Sigmodon hispidus,Sigmodon,cestode,https://arctos.database.museum/guid/KSB:Mamm:1840/PID32917936,3 cestodes found in small intestine,ethanol 80%,unknown,1,,,,,,3.0,
KSB:Mamm:1841,Sigmodon hispidus,Sigmodon,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:1841/PID32917945,"1 mite, 1 tick",ethanol 95%,unknown,1,,1.0,1.0,,,,
KSB:Mamm:1841,Sigmodon hispidus,Sigmodon,cestode,https://arctos.database.museum/guid/KSB:Mamm:1841/PID32917946,cestode found in small intestine,ethanol 80%,unknown,1,,,,,,,
KSB:Mamm:1841,Sigmodon hispidus,Sigmodon,endoparasite,https://arctos.database.museum/guid/KSB:Mamm:1841/PID32917947,endo in groin collected by RLG,ethanol 80%,unknown,1,,,,,,,
KSB:Mamm:1842,Sigmodon hispidus,Sigmodon,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:1842/PID32917956,"3 mites, 3 ticks",ethanol 95%,unknown,1,,3.0,3.0,,,,
KSB:Mamm:1842,Sigmodon hispidus,Sigmodon,cestode,https://arctos.database.museum/guid/KSB:Mamm:1842/PID32917957,5 cestodes found in small intestine,ethanol 80%,unknown,1,,,,,,5.0,
KSB:Mamm:1843,Sigmodon hispidus,Sigmodon,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:1843/PID32917966,"7 mites, 6 ticks",ethanol 95%,unknown,1,,7.0,6.0,,,,
KSB:Mamm:1843,Sigmodon hispidus,Sigmodon,nematode,https://arctos.database.museum/guid/KSB:Mamm:1843/PID32917967,1 nematode found in stomach,ethanol 80%,unknown,1,,,,,1.0,,
KSB:Mamm:1843,Sigmodon hispidus,Sigmodon,cestode,https://arctos.database.museum/guid/KSB:Mamm:1843/PID32917968,5 cestodes found in small intestine,ethanol 80%,unknown,1,,,,,,5.0,
KSB:Mamm:1844,Sigmodon hispidus,Sigmodon,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:1844/PID32917979,"1 mite, 2 tick",ethanol 95%,unknown,1,,1.0,2.0,,,,
KSB:Mamm:1844,Sigmodon hispidus,Sigmodon,cestode,https://arctos.database.museum/guid/KSB:Mamm:1844/PID32917980,6 cestodes found in small intestine,ethanol 80%,unknown,1,,,,,,6.0,
KSB:Mamm:1845,Sigmodon hispidus,Sigmodon,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:1845/PID32917989,6 mites,ethanol 95%,unknown,1,,6.0,,,,,
KSB:Mamm:1845,Sigmodon hispidus,Sigmodon,cestode,https://arctos.database.museum/guid/KSB:Mamm:1845/PID32917990,4 cestodes found in small intestine,ethanol 80%,unknown,1,,,,,,4.0,
KSB:Mamm:1846,Sigmodon hispidus,Sigmodon,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:1846/PID32918000,4 mites,ethanol 95%,unknown,1,,4.0,,,,,
KSB:Mamm:1847,Sigmodon hispidus,Sigmodon,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:1847/PID32918010,"1 mite, 1 tick",ethanol 95%,unknown,1,,1.0,1.0,,,,
KSB:Mamm:1847,Sigmodon hispidus,Sigmodon,cestode,https://arctos.database.museum/guid/KSB:Mamm:1847/PID32918011,3 cestodes found in small intestine,ethanol 80%,unknown,1,,,,,,3.0,
KSB:Mamm:1848,Sigmodon hispidus,Sigmodon,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:1848/PID32918021,"6 mite, 2 tick",ethanol 95%,unknown,1,,6.0,2.0,,,,
KSB:Mamm:1848,Sigmodon hispidus,Sigmodon,cestode,https://arctos.database.museum/guid/KSB:Mamm:1848/PID32918022,3 cestodes found in small intestine,ethanol 80%,unknown,1,,,,,,3.0,
KSB:Mamm:1849,Sylvilagus floridanus,Sylvilagus,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:1849/PID32918031,46 ticks,ethanol 95%,unknown,1,,,46.0,,,,
KSB:Mamm:1849,Sylvilagus floridanus,Sylvilagus,cestode,https://arctos.database.museum/guid/KSB:Mamm:1849/PID32918032,partial cestode,ethanol 80%,unknown,1,,,,,,,
KSB:Mamm:1849,Sylvilagus floridanus,Sylvilagus,cestode,https://arctos.database.museum/guid/KSB:Mamm:1849/PID32918033,partial cestode,ethanol 80%,unknown,1,,,,,,,
KSB:Mamm:1849,Sylvilagus floridanus,Sylvilagus,nematode,https://arctos.database.museum/guid/KSB:Mamm:1849/PID32918034,nematode found in stomach,ethanol 80%,unknown,1,,,,,,,
KSB:Mamm:1849,Sylvilagus floridanus,Sylvilagus,trematode,https://arctos.database.museum/guid/KSB:Mamm:1849/PID32931064,pinworms found in caecum,ethanol 80%,unknown,1,,,,,,,
KSB:Mamm:1849,Sylvilagus floridanus,Sylvilagus,cestode,https://arctos.database.museum/guid/KSB:Mamm:1849/PID32931066,cestode found in small intestine,ethanol 80%,unknown,1,,,,,,,
KSB:Mamm:1850,Peromyscus leucopus,Peromyscus,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:1850/PID32918043,"1 flea, 1 tick | found in crotch",ethanol 95%,unknown,1,1.0,,1.0,,,,
KSB:Mamm:1851,Peromyscus leucopus,Peromyscus,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:1851/PID32918053,tick,ethanol 95%,unknown,1,,,,,,,
KSB:Mamm:1853,Neotoma floridana,Neotoma,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:1853/PID32918070,flea,ethanol 95%,unknown,1,,,,,,,
KSB:Mamm:1854,Neotoma floridana,Neotoma,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:1854/PID32918081,flea and maybe mange,ethanol 95%,unknown,1,,,,,,,
KSB:Mamm:1855,Peromyscus leucopus,Peromyscus,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:1855/PID32918091,2 fleas,ethanol 95%,unknown,1,2.0,,,,,,
KSB:Mamm:1855,Peromyscus leucopus,Peromyscus,cestode,https://arctos.database.museum/guid/KSB:Mamm:1855/PID32918092,1 cestode found in liver,ethanol 80%,unknown,1,,,,,,1.0,
KSB:Mamm:1856,Peromyscus leucopus,Peromyscus,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:1856/PID32918101,1 tick,ethanol 95%,unknown,1,,,1.0,,,,
KSB:Mamm:1857,Peromyscus leucopus,Peromyscus,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:1857/PID32918110,"1 flea, 2 ticks",ethanol 95%,unknown,1,1.0,,2.0,,,,
KSB:Mamm:1858,Sigmodon hispidus,Sigmodon,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:1858/PID32918119,"1 flea, 2 mite, 4 tick",ethanol 95%,unknown,1,1.0,2.0,4.0,,,,
KSB:Mamm:1860,Sigmodon hispidus,Sigmodon,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:1860/PID32919509,"6 mites, 1 tick",ethanol 95%,unknown,1,,6.0,1.0,,,,
KSB:Mamm:1860,Sigmodon hispidus,Sigmodon,nematode,https://arctos.database.museum/guid/KSB:Mamm:1860/PID32919510,nematode found in stomach,ethanol 80%,unknown,1,,,,,,,
KSB:Mamm:1861,Peromyscus leucopus,Peromyscus,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:1861/PID32919519,3 fleas,ethanol 95%,unknown,1,3.0,,,,,,
KSB:Mamm:1862,Peromyscus leucopus,Peromyscus,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:1862/PID32919528,"2 mite, 2 tick",ethanol 95%,unknown,1,,2.0,2.0,,,,
KSB:Mamm:1863,Sigmodon hispidus,Sigmodon,cestode,https://arctos.database.museum/guid/KSB:Mamm:1863/PID32919539,,ethanol 80%,unknown,1,,,,,,,
KSB:Mamm:1863,Sigmodon hispidus,Sigmodon,cestode,https://arctos.database.museum/guid/KSB:Mamm:1863/PID32919540,,ethanol 80%,unknown,1,,,,,,,
KSB:Mamm:1863,Sigmodon hispidus,Sigmodon,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:1863/PID32919537,flea and tick,ethanol 95%,unknown,1,,,,,,,
KSB:Mamm:1863,Sigmodon hispidus,Sigmodon,trematode,https://arctos.database.museum/guid/KSB:Mamm:1863/PID32919538,found in caecum,ethanol 80%,unknown,1,,,,,,,
KSB:Mamm:1865,Neotoma floridana,Neotoma,cestode,https://arctos.database.museum/guid/KSB:Mamm:1865/PID32919557,found in small intestine,ethanol 80%,unknown,1,,,,,,,
KSB:Mamm:1866,Peromyscus leucopus,Peromyscus,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:1866/PID32919566,"2 fleas, 1 tick",ethanol 95%,unknown,1,2.0,,1.0,,,,
KSB:Mamm:1868,Neotoma floridana,Neotoma,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:1868/PID32919583,"flea, 2 tick",ethanol 95%,unknown,1,,,2.0,,,,
KSB:Mamm:1869,Sigmodon hispidus,Sigmodon,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:1869/PID32919592,3 ticks,ethanol 95%,unknown,1,,,3.0,,,,
KSB:Mamm:1869,Sigmodon hispidus,Sigmodon,cestode,https://arctos.database.museum/guid/KSB:Mamm:1869/PID32919593,3 cestodes found in small intestine,ethanol 80%,unknown,1,,,,,,3.0,
KSB:Mamm:1870,Sigmodon hispidus,Sigmodon,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:1870/PID32919602,"1 flea, mite",ethanol 95%,unknown,1,1.0,,,,,,
KSB:Mamm:1870,Sigmodon hispidus,Sigmodon,cestode,https://arctos.database.museum/guid/KSB:Mamm:1870/PID32919603,10 cestodes found in small intestine,ethanol 80%,unknown,1,,,,,,10.0,
KSB:Mamm:1871,Neotoma floridana,Neotoma,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:1871/PID32919612,flea,ethanol 95%,unknown,1,,,,,,,
KSB:Mamm:1871,Neotoma floridana,Neotoma,cestode,https://arctos.database.museum/guid/KSB:Mamm:1871/PID32919613,cestode,ethanol 80%,unknown,1,,,,,,,
KSB:Mamm:1874,Peromyscus leucopus,Peromyscus,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:1874/PID32919641,2 ticks,ethanol 95%,unknown,1,,,2.0,,,,
KSB:Mamm:1876,Sigmodon hispidus,Sigmodon,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:1876/PID32919658,"1 flea, mite",ethanol 95%,unknown,1,1.0,,,,,,
KSB:Mamm:1876,Sigmodon hispidus,Sigmodon,cestode,https://arctos.database.museum/guid/KSB:Mamm:1876/PID32919659,cestode found in small intestine,ethanol 80%,unknown,1,,,,,,,
KSB:Mamm:1877,Sigmodon hispidus,Sigmodon,cestode,https://arctos.database.museum/guid/KSB:Mamm:1877/PID32919668,6 cestodes found in small intestine,ethanol 80%,unknown,1,,,,,,6.0,
KSB:Mamm:1878,Neotoma floridana,Neotoma,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:1878/PID32919678,"3 fleas, 2 mites",ethanol 95%,unknown,1,3.0,2.0,,,,,
KSB:Mamm:1879,Sigmodon hispidus,Sigmodon,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:1879/PID32919687,1 tick,ethanol 95%,unknown,1,,,1.0,,,,
KSB:Mamm:1879,Sigmodon hispidus,Sigmodon,cestode,https://arctos.database.museum/guid/KSB:Mamm:1879/PID32919688,1 cestode found in small intestine,ethanol 80%,unknown,1,,,,,,1.0,
KSB:Mamm:1880,Peromyscus maniculatus,Peromyscus,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:1880/PID32919699,2 ticks,ethanol 95%,unknown,1,,,2.0,,,,
KSB:Mamm:1929,Peromyscus leucopus,Peromyscus,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:1929/PID32960556,1 tick,ethanol 95%,unknown,1,,,1.0,,,,
KSB:Mamm:1929,Peromyscus leucopus,Peromyscus,trematode,https://arctos.database.museum/guid/KSB:Mamm:1929/PID32960557,found in the subcutaneous tissue of the rostrum,ethanol 80%,unknown,1,,,,,,,
KSB:Mamm:1930,Peromyscus maniculatus,Peromyscus,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:1930/PID32960565,1 tick,ethanol 95%,unknown,1,,,1.0,,,,
KSB:Mamm:1931,Peromyscus maniculatus,Peromyscus,nematode,https://arctos.database.museum/guid/KSB:Mamm:1931/PID32960573,1 nematode found in the small intestine,ethanol 80%,unknown,1,,,,,1.0,,
KSB:Mamm:1933,Peromyscus leucopus,Peromyscus,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:1933/PID32960590,1 mite,ethanol 95%,unknown,1,,1.0,,,,,
KSB:Mamm:1935,Sigmodon hispidus,Sigmodon,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:1935/PID32960611,4 mites and mite eggs on ears,ethanol 95%,unknown,1,,4.0,,,,,
KSB:Mamm:1935,Sigmodon hispidus,Sigmodon,nematode,https://arctos.database.museum/guid/KSB:Mamm:1935/PID32960612,1 nematode found in stomach,ethanol 80%,unknown,1,,,,,1.0,,
KSB:Mamm:1935,Sigmodon hispidus,Sigmodon,cestode,https://arctos.database.museum/guid/KSB:Mamm:1935/PID32960613,,ethanol 80%,unknown,1,,,,,,,
KSB:Mamm:1936,Sigmodon hispidus,Sigmodon,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:1936/PID32960625,6 mites and mite eggs,ethanol 95%,unknown,1,,6.0,,,,,
KSB:Mamm:1937,Neotoma floridana,Neotoma,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:1937/PID32960634,4 mites and mite eggs found on ears,ethanol 95%,unknown,1,,4.0,,,,,
KSB:Mamm:1938,Peromyscus leucopus,Peromyscus,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:1938/PID32960643,2 ticks,ethanol 95%,unknown,1,,,2.0,,,,
KSB:Mamm:1939,Peromyscus leucopus,Peromyscus,cestode,https://arctos.database.museum/guid/KSB:Mamm:1939/PID32960652,2 cestodes found in small intestine,ethanol 80%,unknown,1,,,,,,2.0,
KSB:Mamm:1941,Peromyscus leucopus,Peromyscus,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:1941/PID32960669,2 mites,ethanol 95%,unknown,1,,2.0,,,,,
KSB:Mamm:1942,Peromyscus leucopus,Peromyscus,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:1942/PID32960678,1 flea,ethanol 95%,unknown,1,1.0,,,,,,
KSB:Mamm:1943,Peromyscus leucopus,Peromyscus,nematode,https://arctos.database.museum/guid/KSB:Mamm:1943/PID32960687,3 nematodes found in subcutaneous tissue in the rostrum,ethanol 80%,unknown,1,,,,,3.0,,
KSB:Mamm:1943,Peromyscus leucopus,Peromyscus,trematode,https://arctos.database.museum/guid/KSB:Mamm:1943/PID32960688,trematode found in small intestine,ethanol 80%,unknown,1,,,,,,,
KSB:Mamm:1944,Peromyscus leucopus,Peromyscus,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:1944/PID32960697,1 tick,ethanol 95%,unknown,1,,,1.0,,,,
KSB:Mamm:1944,Peromyscus leucopus,Peromyscus,cestode,https://arctos.database.museum/guid/KSB:Mamm:1944/PID32960698,1 cestode found in small intestine,ethanol 80%,unknown,1,,,,,,1.0,
KSB:Mamm:1947,Sigmodon hispidus,Sigmodon,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:1947/PID32960723,tick,ethanol 95%,unknown,1,,,,,,,
KSB:Mamm:1947,Sigmodon hispidus,Sigmodon,nematode,https://arctos.database.museum/guid/KSB:Mamm:1947/PID32960724,3 nematodes found in stomach; 1 nematode found in abdomen,ethanol 80%,unknown,1,,,,,3.0,,
KSB:Mamm:1947,Sigmodon hispidus,Sigmodon,cestode,https://arctos.database.museum/guid/KSB:Mamm:1947/PID32960725,cestode found in small intestine,ethanol 80%,unknown,1,,,,,,,
KSB:Mamm:1948,Neotoma floridana,Neotoma,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:1948/PID32960735,botfly,ethanol 95%,unknown,1,,,,,,,
KSB:Mamm:1948,Neotoma floridana,Neotoma,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:1948/PID32960736,botfly,ethanol 95%,unknown,1,,,,,,,
KSB:Mamm:1948,Neotoma floridana,Neotoma,cestode,https://arctos.database.museum/guid/KSB:Mamm:1948/PID32960737,2 cestodes found in small intestine,ethanol 80%,unknown,1,,,,,,2.0,
KSB:Mamm:1949,Sigmodon hispidus,Sigmodon,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:1949/PID32960746,"1 mite, 2 tick",ethanol 95%,unknown,1,,1.0,2.0,,,,
KSB:Mamm:1950,Sigmodon hispidus,Sigmodon,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:1950/PID32960755,2 mites,ethanol 95%,unknown,1,,2.0,,,,,
KSB:Mamm:1950,Sigmodon hispidus,Sigmodon,cestode,https://arctos.database.museum/guid/KSB:Mamm:1950/PID32960756,1 cestode found in small intestine,ethanol 80%,unknown,1,,,,,,1.0,
KSB:Mamm:1950,Sigmodon hispidus,Sigmodon,nematode,https://arctos.database.museum/guid/KSB:Mamm:1950/PID32960758,1 nematode found in stomach,ethanol 80%,unknown,1,,,,,1.0,,
KSB:Mamm:1950,Sigmodon hispidus,Sigmodon,trematode,https://arctos.database.museum/guid/KSB:Mamm:1950/PID32960757,1 trematode found in small intestine,ethanol 80%,unknown,1,,,,,,,1.0
KSB:Mamm:1951,Sigmodon hispidus,Sigmodon,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:1951/PID32960767,1 tick,ethanol 95%,unknown,1,,,1.0,,,,
KSB:Mamm:1951,Sigmodon hispidus,Sigmodon,nematode,https://arctos.database.museum/guid/KSB:Mamm:1951/PID32960768,nematode found in stomach,ethanol 80%,unknown,1,,,,,,,
KSB:Mamm:1952,Sigmodon hispidus,Sigmodon,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:1952/PID32960777,"8 mites, 1 tick",ethanol 95%,unknown,1,,8.0,1.0,,,,
KSB:Mamm:1952,Sigmodon hispidus,Sigmodon,cestode,https://arctos.database.museum/guid/KSB:Mamm:1952/PID32960778,cestode found in small intestine,ethanol 80%,unknown,1,,,,,,,
KSB:Mamm:1953,Sigmodon hispidus,Sigmodon,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:1953/PID32960787,7 mite and mite eggs,ethanol 95%,unknown,1,,7.0,,,,,
KSB:Mamm:1953,Sigmodon hispidus,Sigmodon,nematode,https://arctos.database.museum/guid/KSB:Mamm:1953/PID32960788,nematode found in stomach,ethanol 80%,unknown,1,,,,,,,
KSB:Mamm:1953,Sigmodon hispidus,Sigmodon,cestode,https://arctos.database.museum/guid/KSB:Mamm:1953/PID32960789,1 cestode found in small intestine,ethanol 80%,unknown,1,,,,,,1.0,
KSB:Mamm:1953,Sigmodon hispidus,Sigmodon,nematode,https://arctos.database.museum/guid/KSB:Mamm:1953/PID32960790,nematode found in caecum,ethanol 80%,unknown,1,,,,,,,
KSB:Mamm:1954,Sigmodon hispidus,Sigmodon,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:1954/PID32960800,1 mite,ethanol 95%,unknown,1,,1.0,,,,,
KSB:Mamm:1954,Sigmodon hispidus,Sigmodon,cestode,https://arctos.database.museum/guid/KSB:Mamm:1954/PID32960801,2 cestodes found in small intestine,ethanol 80%,unknown,1,,,,,,2.0,
KSB:Mamm:1955,Sigmodon hispidus,Sigmodon,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:1955/PID32960811,3 mites and mite eggs,ethanol 95%,unknown,1,,3.0,,,,,
