guid,species,genus,sex,life_stage,date,locality,latitude,longitude,mappable,parasite_status,detected,not_detected,parasite_parts_present,parasite_summary,flea_count,mite_count,tick_count,louse_count,nematode_count,cestode_count,trematode_count,arctos_url
KSB:Mamm:4495,Peromyscus maniculatus,Peromyscus,female,subadult,6-Jun-2017,"KS, Riley Co., KPBS; SPBN-North",39.07386,-96.58779,True,mixed screening,ectoparasite,endoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:4495
KSB:Mamm:4496,Sigmodon hispidus,Sigmodon,male,adult,6-Jun-2017,"KS, Riley Co., KPBS; 4B-E",39.07466,-96.5972,True,mixed screening,ectoparasite,endoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:4496
KSB:Mamm:4497,Peromyscus leucopus,Peromyscus,female,adult,6-Jun-2017,"KS, Riley Co., KPBS; 4BE",39.07514,-96.59662,True,detected,ectoparasite; endoparasite,,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:4497
KSB:Mamm:4498,Peromyscus leucopus,Peromyscus,male,adult,6-Jun-2017,"KS, Riley Co., KPBS; 4B-E",39.07536,-96.5964,True,mixed screening,ectoparasite,endoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:4498
KSB:Mamm:4499,Peromyscus leucopus,Peromyscus,female,adult,6-Jun-2017,"KS, Riley Co., KPBS; 20B-W",39.07329,-96.57882,True,not detected,,ectoparasite; endoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:4499
KSB:Mamm:4500,Reithrodontomys montanus,Reithrodontomys,male,adult,7-Jun-2017,"KS, Riley Co., KPBS; 4F-E",39.07506,-96.56977,True,not detected,,ectoparasite; endoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:4500
KSB:Mamm:4501,Sigmodon hispidus,Sigmodon,female,adult,7-Jun-2017,"KS, Riley Co., KPBS; 4F-E",39.07465,-96.56983,True,detected,ectoparasite; endoparasite,,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:4501
KSB:Mamm:4502,Peromyscus leucopus,Peromyscus,female,juvenile,7-Jun-2017,"KS, Riley Co., KPBS; 4B-E",39.07525,-96.59651,True,mixed screening,ectoparasite,endoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:4502
KSB:Mamm:4503,Sigmodon hispidus,Sigmodon,female,juvenile,7-Jun-2017,"KS, Riley Co., KPBS; 4B-E",39.07456,-96.59737,True,mixed screening,ectoparasite,endoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:4503
KSB:Mamm:4504,Sigmodon hispidus,Sigmodon,male,subadult,7-Jun-2017,"KS, Riley Co., KPBS; 4B-E",39.07456,-96.59737,True,mixed screening,ectoparasite,endoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:4504
KSB:Mamm:4505,Peromyscus maniculatus,Peromyscus,male,adult,7-Jun-2017,"KS, Riley Co., KPBS; SPB-N",39.07286,-96.58826,True,mixed screening,ectoparasite,endoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:4505
KSB:Mamm:4506,Peromyscus maniculatus,Peromyscus,male,adult,7-Jun-2017,"KS, Riley Co., KPBS; SPB-N",39.07349,-96.58795,True,mixed screening,ectoparasite,endoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:4506
KSB:Mamm:4507,Peromyscus leucopus,Peromyscus,female,adult,7-Jun-2017,"KS, Riley Co., KPBS; 20B-W",39.07441,-96.57997,True,not detected,,ectoparasite; endoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:4507
KSB:Mamm:4508,Peromyscus leucopus,Peromyscus,female,adult,7-Jun-2017,"KS, Riley Co., KPBS; 20B-W",39.07421,-96.57975,True,detected,ectoparasite; endoparasite,,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:4508
KSB:Mamm:4509,Peromyscus leucopus,Peromyscus,male,adult,7-Jun-2017,"KS, Riley Co., KPBS; 20B-W",39.0736,-96.57915,True,mixed screening,ectoparasite,endoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:4509
KSB:Mamm:4510,Reithrodontomys megalotis,Reithrodontomys,female,juvenile,8-Jun-2017,"KS, Riley Co., KPBS; 4F-E",39.07306,-96.56999,True,mixed screening,ectoparasite,endoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:4510
KSB:Mamm:4511,Microtus ochrogaster,Microtus,male,adult,8-Jun-2017,"KS, Riley Co., KPBS; 4B-E",39.07586,-96.59586,True,mixed screening,ectoparasite,endoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:4511
KSB:Mamm:4512,Peromyscus leucopus,Peromyscus,female,juvenile,8-Jun-2017,"KS, Riley Co., KPBS; 4B-E",39.07514,-96.59662,True,mixed screening,ectoparasite,endoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:4512
KSB:Mamm:4513,Peromyscus maniculatus,Peromyscus,male,subadult,8-Jun-2017,"KS, Riley Co., KPBS; SPB-N",39.07225,-96.58859,True,mixed screening,ectoparasite,endoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:4513
KSB:Mamm:4514,Sigmodon hispidus,Sigmodon,female,adult,27-Jun-2017,"KS, Riley Co., KPBS; R1A-N",39.07081,-96.61234,True,mixed screening,ectoparasite,endoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:4514
KSB:Mamm:4515,Peromyscus leucopus,Peromyscus,female,adult,27-Jun-2017,"KS, Riley Co., KPBS; R20A-E",39.06831,-96.60789,True,detected,ectoparasite; endoparasite,,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:4515
KSB:Mamm:4516,Sigmodon hispidus,Sigmodon,female,adult,27-Jun-2017,"KS, Riley Co., KPBS; R20A-E",39.06861,-96.60757,True,mixed screening,ectoparasite,endoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:4516
KSB:Mamm:4517,Sigmodon hispidus,Sigmodon,male,adult,27-Jun-2017,"KS, Riley Co., KPBS; R20A-E",39.06934,-96.6068,True,detected,ectoparasite; endoparasite,,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:4517
KSB:Mamm:4518,Sigmodon hispidus,Sigmodon,female,adult,27-Jun-2017,"KS, Riley Co., KPBS; R20A-E",39.06821,-96.60801,True,mixed screening,ectoparasite,endoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:4518
KSB:Mamm:4519,Sigmodon hispidus,Sigmodon,female,juvenile,27-Jun-2017,"KS, Riley Co., KPBS; R20A-E",39.06923,-96.60689,True,detected,ectoparasite,,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:4519
KSB:Mamm:4520,Sigmodon hispidus,Sigmodon,male,subadult,27-Jun-2017,"KS, Riley Co., KPBS; R20A-E",39.06749,-96.6088,True,detected,ectoparasite,,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:4520
KSB:Mamm:4521,Sigmodon hispidus,Sigmodon,male,subadult,28-Jun-2017,"KS, Riley Co., KPBS; R20A-E",39.06902,-96.6071,True,mixed screening,ectoparasite,endoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:4521
KSB:Mamm:4522,Sigmodon hispidus,Sigmodon,female,subadult,28-Jun-2017,"KS, Riley Co., KPBS; R20A-E",39.06882,-96.60735,True,mixed screening,ectoparasite,endoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:4522
KSB:Mamm:4523,Sigmodon hispidus,Sigmodon,male,subadult,28-Jun-2017,"KS, Riley Co., KPBS; R20A-E",39.06934,-96.6068,True,mixed screening,ectoparasite,endoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:4523
KSB:Mamm:4524,Sigmodon hispidus,Sigmodon,female,juvenile,28-Jun-2017,"KS, Riley Co., KPBS; R20A-E",39.06831,-96.60789,True,detected,ectoparasite,,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:4524
KSB:Mamm:4525,Sigmodon hispidus,Sigmodon,male,adult,28-Jun-2017,"KS, Riley Co., KPBS; R20A-E",39.06821,-96.60801,True,detected,ectoparasite,,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:4525
KSB:Mamm:4526,Microtus ochrogaster,Microtus,female,adult,28-Jun-2017,"KS, Riley Co., KPBS; SUB-W",39.07462,-96.56846,True,mixed screening,ectoparasite,endoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:4526
KSB:Mamm:4527,Sigmodon hispidus,Sigmodon,male,adult,28-Jun-2017,"KS, Riley Co., KPBS; SUB-W",39.07334,-96.56793,True,detected,ectoparasite; endoparasite,,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:4527
KSB:Mamm:4528,Sigmodon hispidus,Sigmodon,male,adult,28-Jun-2017,"KS, Riley Co., KPBS; SUB-W",39.07346,-96.56799,True,mixed screening,ectoparasite,endoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:4528
KSB:Mamm:4529,Sigmodon hispidus,Sigmodon,male,subadult,28-Jun-2017,"KS, Riley Co., KPBS; SUB-W",39.07334,-96.56793,True,mixed screening,ectoparasite,endoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:4529
KSB:Mamm:4530,Sigmodon hispidus,Sigmodon,female,subadult,28-Jun-2017,"KS, Riley Co., KPBS; R1A-N",39.07112,-96.61174,True,mixed screening,ectoparasite,endoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:4530
KSB:Mamm:4531,Microtus ochrogaster,Microtus,male,adult,28-Jun-2017,"KS, Riley Co., KPBS; R1A-N",39.07033,-96.61338,True,mixed screening,ectoparasite,endoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:4531
KSB:Mamm:4532,Peromyscus leucopus,Peromyscus,male,adult,28-Jun-2017,"KS, Riley Co., KPBS; R1A-N",39.07033,-96.61338,True,mixed screening,ectoparasite,endoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:4532
KSB:Mamm:4533,Sigmodon hispidus,Sigmodon,female,juvenile,29-Jun-2017,"KS, Riley Co., KPBS; R20A-E",39.06944,-96.60669,True,mixed screening,ectoparasite,endoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:4533
KSB:Mamm:4534,Peromyscus leucopus,Peromyscus,male,adult,28-Jun-2017,"KS, Riley Co., KPBS; R20A-E",39.06912,-96.60699,True,mixed screening,ectoparasite,endoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:4534
KSB:Mamm:4535,Myodes rutilus,Myodes,male,,12-Aug-2009,"AK, NPS, RR1",64.200844,-149.493675,True,not recorded,,,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:4535
KSB:Mamm:4536,Urocitellus parryii,Urocitellus,female,adult,2-Jul-2016,"AK, North Slope Borough, Colville River Delta; S. Plot",70.42661,-150.66682,True,not recorded,,,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:4536
KSB:Mamm:4537,Urocitellus parryii,Urocitellus,male,,29-Jun-2016,"AK, North Slope Borough, Colville River Delta; S. Plot",70.43375,-150.6783,True,not recorded,,,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:4537
KSB:Mamm:4538,Urocitellus parryii,Urocitellus,female,,28-Jun-2016,"AK, North Slope Borough, Colville River Delta; S. Plot",70.43089,-150.66965,True,not recorded,,,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:4538
KSB:Mamm:4539,Urocitellus parryii,Urocitellus,male,adult,1-Jul-2016,"AK, North Slope Borough, Colville River Delta; N. Plot",70.43871,-150.68184,True,not recorded,,,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:4539
KSB:Mamm:4540,Urocitellus parryii,Urocitellus,female,adult,1-Jul-2016,"AK, North Slope Borough, Colville River Delta; S. Plot",70.4272,-150.6667,True,not recorded,,,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:4540
KSB:Mamm:4541,Urocitellus parryii,Urocitellus,female,adult,27-Jun-2016,"AK, North Slope Borough, Colville River Delta; S. Plot",70.432,-150.6723,True,not recorded,,,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:4541
KSB:Mamm:4542,Urocitellus parryii,Urocitellus,female,adult,25-Jun-2016,"AK, North Slope Borough, Colville River Delta; S. plote",70.43472,-150.67371,True,not recorded,,,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:4542
KSB:Mamm:4543,Urocitellus parryii,Urocitellus,female,adult,26-Jun-2016,"AK, North Slope Borough, Colville River Delta; S. plot",70.43361,-150.67316,True,not recorded,,,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:4543
KSB:Mamm:4544,Urocitellus parryii,Urocitellus,female,adult,25-Jun-2016,"AK, North Slope Borough, Colville River Delta; S. plot",70.43639,-150.67572,True,not recorded,,,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:4544
KSB:Mamm:4545,Urocitellus parryii,Urocitellus,male,adult,25-Jun-2016,"AK, North Slope Borough, Colville River Delta; Camp;",70.4369,-150.6766,True,not recorded,,,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:4545
KSB:Mamm:4546,Microtus ochrogaster,Microtus,female,adult,19-Sep-2015,"KS, Riley, KPBS, Nutricat Network Experiment Plot",39.368648,-96.8351,True,not recorded,,,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:4546
KSB:Mamm:4547,Urocitellus parryii,Urocitellus,female,adult,30-Jun-2016,"AK, North Slope Borough, Colville River Delta; S. plot",70.43226,-150.66962,True,not recorded,,,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:4547
KSB:Mamm:4548,Urocitellus parryii,Urocitellus,female,adult,27-Jun-2016,"AK, North Slope Borough, Colville River Delta; S. plot",70.43053,-150.66974,True,not recorded,,,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:4548
KSB:Mamm:4549,Urocitellus parryii,Urocitellus,female,adult,27-Jun-2016,"AK, North Slope Borough, Colville River Delta; S. plot",70.43639,-150.67572,True,not recorded,,,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:4549
KSB:Mamm:4550,Urocitellus parryii,Urocitellus,male,adult,2-Jul-2016,"AK, North Slope Borough, Colville River Delta; N. plot",70.43593,-150.68593,True,not recorded,,,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:4550
KSB:Mamm:4551,Neotoma floridana,Neotoma,male,adult,23-Aug-2016,"KS, Riley Co., KPBS; Hulbert plots",34.103,-96.61,True,not recorded,,,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:4551
KSB:Mamm:4552,Myodes rutilus,Myodes,female,,2014,"Alaska, Alaska Science Center",61.188,-149.803,True,not recorded,,,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:4552
KSB:Mamm:4553,Peromyscus leucopus,Peromyscus,female,juvenile,24-May-2018,"KS, Riley, KPBS;",39.10266,-96.59822,True,detected,ectoparasite,,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:4553
KSB:Mamm:4554,Cryptotis parva,Cryptotis,unknown,adult,2017,"KS, none",38.650051,-98.551501,True,detected,endoparasite,,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:4554
KSB:Mamm:4555,Blarina hylophaga,Blarina,female,adult,30-Oct-2016,"KS, Russell, Wilson Lake",38.94781,-98.67646,True,not recorded,,,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:4555
KSB:Mamm:4556,Peromyscus maniculatus,Peromyscus,hermaphrodite,adult,24-May-2018,"KS, Riley Co., KPBS",39.10204,-96.59471,True,mixed screening,ectoparasite,endoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:4556
KSB:Mamm:4557,Peromyscus maniculatus,Peromyscus,male,subadult,no date provided,"KS, Riley Co., KPBS",39.10252,-96.5957,True,not detected,,ectoparasite; endoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:4557
KSB:Mamm:4558,Blarina hylophaga,Blarina,,,30-Oct-2016,"KS, Russell Co., Wilson Lake;",38.94821,-98.67516,True,not recorded,,,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:4558
KSB:Mamm:4559,Peromyscus leucopus,Peromyscus,male,,2-Jun-2018,"Riley Co., Kansas, Riley Co., KPBS Prairie",39.10324,-96.60152,True,mixed screening,ectoparasite,endoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:4559
KSB:Mamm:4560,Peromyscus leucopus,Peromyscus,male,adult,24-05-18,"USA, KS, Riley Co., KPBS",39.10272,-96.59808,True,mixed screening,ectoparasite,endoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:4560
KSB:Mamm:4561,Tamias striatus,Tamias,male,adult,24-Jun-2018,"USA, Illinois, Jackson Co., Carbondale",37.7263889,-89.2525,True,mixed screening,ectoparasite,endoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:4561
KSB:Mamm:4562,Peromyscus leucopus,Peromyscus,male,adult,16-Jun-2018,"USA, Kansas, Riley Co., KPBS, 4B",39.07648,-96.59787,True,detected,ectoparasite,,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:4562
KSB:Mamm:4563,Peromyscus leucopus,Peromyscus,male,adult,16-Jun-2018,"USA, KS, Riley Co., KPBS, Plot 4B",39.07766,-96.59776,True,detected,ectoparasite,,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:4563
KSB:Mamm:4564,Peromyscus leucopus,Peromyscus,male,adult,6/14/18,"USA, Kansas, Riley Co., 336 M Hulbert Plot 3",39.10365,-96.61079,True,mixed screening,ectoparasite,endoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:4564
KSB:Mamm:4565,Tamias striatus,Tamias,male,,6/24/2018,"IL, Carbondale",37.7263889,-89.2525,True,not detected,,ectoparasite; endoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:4565
KSB:Mamm:4566,Peromyscus maniculatus,Peromyscus,male,,2-Jun-2018,"USA, KS, Riley Co., Prairie Restoration Plots, KPBS",39.10242,-96.60218,True,mixed screening,ectoparasite,endoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:4566
KSB:Mamm:4567,Peromyscus leucopus,Peromyscus,female,,16-Jun-2018,"USA, KS, Riley Co., KPBS; 4B",39.07763,-96.59792,True,detected,ectoparasite; endoparasite,,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:4567
KSB:Mamm:4568,Peromyscus maniculatus,Peromyscus,female,adult,6/2/2018,"USA, KS, Riley Co., KPBS; Prairie Restoration Plots",39.10324,-96.6023,True,mixed screening,ectoparasite,endoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:4568
KSB:Mamm:4569,Neotoma floridana,Neotoma,female,adult,6.14.18,"Riley County, KS, USA, Riley, Holbat Plots",39.10406,-96.6105,True,detected,ectoparasite; endoparasite,,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:4569
KSB:Mamm:4570,Peromyscus maniculatus,Peromyscus,male,adult,19-Jun-2018,"USA, KS, Riley Co., KPBS; 2D",39.08141,-96.55772,True,mixed screening,ectoparasite,endoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:4570
KSB:Mamm:4571,Peromyscus leucopus,Peromyscus,female,adult,14-Jun-2018,"USA, KS, Riley Co., KPBS; Hulbert Plots, Hulbert Plots",39.10405,-96.61056,True,detected,ectoparasite; endoparasite,,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:4571
KSB:Mamm:4572,Peromyscus leucopus,Peromyscus,male,,2-Jun-2018,"Kansas, USA, Riley Co., KPBS Konza Prairie Biological Station Prairie Restoration Plots",39.1021,-96.60155,True,mixed screening,ectoparasite,endoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:4572
KSB:Mamm:4573,Peromyscus maniculatus,Peromyscus,male,,19-Jun-2018,"USA; KS: Riley Co., KPBS: 2D",39.08195,-96.55758,True,detected,ectoparasite; endoparasite,,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:4573
KSB:Mamm:4574,Scalopus aquaticus,Scalopus,female,adult,27-Apr-2018,"KS, Riley Co., Taylor residence",39.113551,-96.663012,True,not recorded,,,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:4574
KSB:Mamm:4575,Microtus pinetorum,Microtus,female,adult,3-Sep-2017,"Pottawatomie/ KS, United States, 1.25 Km S; 8.5 Km W of Wamego; Burr Oak Circle; Hope residence",39.19496,-96.40307,True,detected,ectoparasite,,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:4575
KSB:Mamm:4576,Sigmodon hispidus,Sigmodon,male,,21-Jun-2018,"USA, Kansas, Riley Co., KPBS; 2D",39.0824,-96.55742,True,detected,ectoparasite; endoparasite,,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:4576
KSB:Mamm:4577,Microtus ochrogaster,Microtus,female,juvenile,6/14/18,"KS, Riley Co., KPBS Hulbert",39.10295,-96.61037,True,mixed screening,ectoparasite,endoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:4577
KSB:Mamm:4578,Peromyscus leucopus,Peromyscus,male,adult,16-Jun-2018,"Kansas, Riley Co., KPBS; 4B",39.07764,-96.59789,True,mixed screening,ectoparasite,endoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:4578
KSB:Mamm:4579,Neotoma floridana,Neotoma,female,,7/17/2018,"KS, Riley Co., KPBS; SUBW",39.0733,-96.5679,True,detected,ectoparasite; endoparasite,,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:4579
KSB:Mamm:4580,Peromyscus leucopus,Peromyscus,female,adult,7/18/2018,"KS, Riley Co., KPBS; 1DW",39.0785,-96.56255,True,not detected,,ectoparasite; endoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:4580
KSB:Mamm:4581,Sigmodon hispidus,Sigmodon,male,adult,7/18/2018,"KS, Riley Co., KPBS; R20AE",39.068,-96.6083,True,detected,ectoparasite; endoparasite,,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:4581
KSB:Mamm:4582,Sigmodon hispidus,Sigmodon,female,juvenile,7/18/2018,"KS, Riley Co., KPBS; R20AE",39.0681,-96.6081,True,mixed screening,ectoparasite,endoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:4582
KSB:Mamm:4583,Scalopus aquaticus,Scalopus,female,,3-Jun-2017,"KS, Pottawatamie Co.,, 1.25 km S, 8.5 km W Wamego: Burr Oak Cir.",39.19496,-96.40307,True,not recorded,,,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:4583
KSB:Mamm:4584,Urocitellus parryii,Urocitellus,male,adult,24-Jun-2016,"AK, North Slope Borough, Colville River Delta; Camp;",70.4369,-150.6766,True,not recorded,,,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:4584
KSB:Mamm:4585,Sigmodon hispidus,Sigmodon,male,adult,7/18/2018,"KS, Riley Co., KPBS; R20AE",39.0687,-96.6074,True,detected,ectoparasite; endoparasite,,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:4585
KSB:Mamm:4586,Neotoma floridana,Neotoma,male,adult,7/18/2018,"KS, Riley Co., KPBS; R20AE",39.0685,-96.6077,True,mixed screening,ectoparasite,endoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:4586
KSB:Mamm:4587,Sigmodon hispidus,Sigmodon,female,,7/18/2018,"KS, Riley Co., KPBS; R1AW",39.0707,-96.6125,True,mixed screening,ectoparasite,endoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:4587
KSB:Mamm:4588,Sigmodon hispidus,Sigmodon,male,adult,7/18/2018,"KS, Riley Co., KPBS; R1AW",39.0707,-96.6125,True,detected,ectoparasite; endoparasite,,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:4588
KSB:Mamm:4589,Peromyscus maniculatus,Peromyscus,male,adult,7/18/2018,"KS, Riley CO., KPBS; 1DW",39.0782,-96.56242,True,not detected,,ectoparasite; endoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:4589
KSB:Mamm:4590,Peromyscus maniculatus,Peromyscus,female,adult,7/19/2018,"KS, Riley Co., KPBS; !DW",39.0775,-96.5621,True,not detected,,ectoparasite; endoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:4590
KSB:Mamm:4591,Peromyscus maniculatus,Peromyscus,male,adult,19-Jul-2018,"KS, Riley Co., KPBS; 1DW",39.0776,-96.56209,True,mixed screening,ectoparasite,endoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:4591
KSB:Mamm:4592,Peromyscus leucopus,Peromyscus,male,adult,7/19/2018,"KS, Riley Co., KPBS; R1AW",39.0705,-96.6131,True,not detected,,ectoparasite; endoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:4592
